"loan_id","investor_id","nama_event","created_at"
1846,NA,"loan_to_marketplace",2020-01-12 08:26:22
1847,NA,"loan_to_marketplace",2020-01-12 08:26:22
1848,NA,"loan_to_marketplace",2020-01-12 08:26:22
1849,NA,"loan_to_marketplace",2020-01-20 09:36:53
1850,NA,"loan_to_marketplace",2020-01-12 08:21:57
1851,NA,"loan_to_marketplace",2020-01-13 10:45:55
1852,NA,"loan_to_marketplace",2020-01-17 11:15:50
1853,NA,"loan_to_marketplace",2020-01-17 11:15:54
1854,NA,"loan_to_marketplace",2020-01-15 18:51:55
1855,NA,"loan_to_marketplace",2020-01-22 18:17:29
1856,NA,"loan_to_marketplace",2020-01-12 08:16:18
1857,NA,"loan_to_marketplace",2020-01-15 16:00:33
1858,NA,"loan_to_marketplace",2020-01-16 10:45:12
1859,NA,"loan_to_marketplace",2020-01-16 18:49:53
1860,NA,"loan_to_marketplace",2020-01-19 10:58:23
1861,NA,"loan_to_marketplace",2020-01-23 10:02:36
1862,NA,"loan_to_marketplace",2020-01-23 10:02:36
1863,NA,"loan_to_marketplace",2020-01-17 11:15:28
1864,NA,"loan_to_marketplace",2020-01-14 14:54:52
1865,NA,"loan_to_marketplace",2020-01-16 18:49:53
1866,NA,"loan_to_marketplace",2020-01-17 11:15:20
1867,NA,"loan_to_marketplace",2020-01-14 14:54:52
1868,NA,"loan_to_marketplace",2020-01-16 18:49:53
1869,NA,"loan_to_marketplace",2020-01-19 10:58:23
1870,NA,"loan_to_marketplace",2020-01-19 10:58:23
1871,NA,"loan_to_marketplace",2020-01-14 14:54:52
1872,NA,"loan_to_marketplace",2020-01-23 10:02:36
1873,NA,"loan_to_marketplace",2020-01-19 09:04:04
1874,NA,"loan_to_marketplace",2020-01-18 19:02:34
1875,NA,"loan_to_marketplace",2020-01-17 10:14:34
1876,NA,"loan_to_marketplace",2020-01-22 10:04:03
1877,NA,"loan_to_marketplace",2020-01-19 10:58:24
1878,NA,"loan_to_marketplace",2020-01-18 19:02:34
1879,NA,"loan_to_marketplace",2020-01-19 10:58:23
1880,NA,"loan_to_marketplace",2020-01-21 08:32:48
1881,NA,"loan_to_marketplace",2020-01-15 18:51:55
1882,NA,"loan_to_marketplace",2020-01-19 10:58:24
1883,NA,"loan_to_marketplace",2020-01-19 10:58:24
1884,NA,"loan_to_marketplace",2020-01-21 10:29:47
1885,NA,"loan_to_marketplace",2020-01-22 18:17:29
1886,NA,"loan_to_marketplace",2020-01-24 08:44:29
1887,NA,"loan_to_marketplace",2020-01-22 07:29:10
1888,NA,"loan_to_marketplace",2020-01-20 09:36:54
1889,NA,"loan_to_marketplace",2020-01-20 09:36:54
1890,NA,"loan_to_marketplace",2020-01-20 09:36:54
1891,NA,"loan_to_marketplace",2020-01-22 07:29:22
1892,NA,"loan_to_marketplace",2020-01-22 10:04:03
1893,NA,"loan_to_marketplace",2020-01-22 10:04:03
1894,NA,"loan_to_marketplace",2020-01-20 09:36:53
1895,NA,"loan_to_marketplace",2020-01-17 11:16:23
1896,NA,"loan_to_marketplace",2020-01-22 07:29:14
1897,NA,"loan_to_marketplace",2020-01-21 17:27:24
1898,NA,"loan_to_marketplace",2020-01-17 11:16:20
1899,NA,"loan_to_marketplace",2020-01-20 09:36:54
1900,NA,"loan_to_marketplace",2020-01-23 07:33:41
1901,NA,"loan_to_marketplace",2020-01-20 09:36:54
1902,NA,"loan_to_marketplace",2020-01-20 09:36:54
1903,NA,"loan_to_marketplace",2020-01-22 18:17:29
1904,NA,"loan_to_marketplace",2020-01-20 09:36:53
1905,NA,"loan_to_marketplace",2020-01-20 09:36:54
1906,NA,"loan_to_marketplace",2020-01-23 10:02:36
1907,NA,"loan_to_marketplace",2020-01-24 18:30:58
1908,NA,"loan_to_marketplace",2020-01-22 07:29:30
1909,NA,"loan_to_marketplace",2020-01-23 22:02:27
1910,NA,"loan_to_marketplace",2020-01-22 07:28:08
1911,NA,"loan_to_marketplace",2020-01-24 08:44:30
1912,NA,"loan_to_marketplace",2020-01-24 14:42:44
1913,NA,"loan_to_marketplace",2020-01-24 08:44:30
1914,NA,"loan_to_marketplace",2020-01-24 14:42:44
1915,NA,"loan_to_marketplace",2020-01-23 22:02:27
1916,NA,"loan_to_marketplace",2020-01-24 14:42:44
1917,NA,"loan_to_marketplace",2020-01-22 07:29:08
1918,NA,"loan_to_marketplace",2020-01-24 14:42:44
1919,NA,"loan_to_marketplace",2020-01-23 22:02:27
1920,NA,"loan_to_marketplace",2020-01-23 10:02:36
1921,NA,"loan_to_marketplace",2020-01-23 10:02:36
1922,NA,"loan_to_marketplace",2020-01-23 10:02:36
1923,NA,"loan_to_marketplace",2020-01-22 07:29:25
1924,NA,"loan_to_marketplace",2020-01-25 06:49:26
1925,NA,"loan_to_marketplace",2020-01-25 06:49:26
1926,NA,"loan_to_marketplace",2020-01-22 07:29:16
1927,NA,"loan_to_marketplace",2020-01-24 08:44:30
1928,NA,"loan_to_marketplace",2020-01-21 17:27:24
1929,NA,"loan_to_marketplace",2020-01-22 18:17:29
1930,NA,"loan_to_marketplace",2020-01-22 07:27:52
1931,NA,"loan_to_marketplace",2020-01-21 17:27:23
1932,NA,"loan_to_marketplace",2020-02-04 16:51:56
1933,NA,"loan_to_marketplace",2020-01-22 07:29:03
1934,NA,"loan_to_marketplace",2020-01-23 22:02:27
1935,NA,"loan_to_marketplace",2020-01-21 17:27:24
1936,NA,"loan_to_marketplace",2020-01-23 09:40:05
1937,NA,"loan_to_marketplace",2020-01-23 09:40:05
1938,NA,"loan_to_marketplace",2020-01-29 13:15:03
1939,NA,"loan_to_marketplace",2020-01-22 18:17:29
1940,NA,"loan_to_marketplace",2020-01-27 14:41:57
1941,NA,"loan_to_marketplace",2020-01-27 14:41:57
1942,NA,"loan_to_marketplace",2020-01-27 14:41:57
1943,NA,"loan_to_marketplace",2020-01-27 14:41:57
1944,NA,"loan_to_marketplace",2020-01-23 09:40:05
1945,NA,"loan_to_marketplace",2020-01-27 14:41:57
1946,NA,"loan_to_marketplace",2020-01-27 14:41:57
1947,NA,"loan_to_marketplace",2020-01-24 18:30:58
1948,NA,"loan_to_marketplace",2020-01-23 09:40:06
1949,NA,"loan_to_marketplace",2020-01-23 13:23:58
1950,NA,"loan_to_marketplace",2020-01-22 18:17:29
1951,NA,"loan_to_marketplace",2020-01-30 14:12:54
1952,NA,"loan_to_marketplace",2020-01-23 09:40:06
1953,NA,"loan_to_marketplace",2020-01-23 13:23:58
1954,NA,"loan_to_marketplace",2020-01-23 10:02:37
1955,NA,"loan_to_marketplace",2020-01-24 14:42:45
1956,NA,"loan_to_marketplace",2020-01-27 14:41:57
1957,NA,"loan_to_marketplace",2020-01-25 06:49:26
1958,NA,"loan_to_marketplace",2020-01-27 14:41:57
1959,NA,"loan_to_marketplace",2020-01-27 14:41:57
1960,NA,"loan_to_marketplace",2020-01-23 22:02:27
1961,NA,"loan_to_marketplace",2020-01-23 09:40:06
1962,NA,"loan_to_marketplace",2020-01-23 09:40:06
1963,NA,"loan_to_marketplace",2020-01-28 17:34:04
1964,NA,"loan_to_marketplace",2020-01-27 14:41:58
1965,NA,"loan_to_marketplace",2020-01-24 14:42:45
1966,NA,"loan_to_marketplace",2020-01-27 14:41:58
1967,NA,"loan_to_marketplace",2020-01-27 14:41:58
1968,NA,"loan_to_marketplace",2020-01-28 17:34:04
1969,NA,"loan_to_marketplace",2020-01-27 14:41:58
1970,NA,"loan_to_marketplace",2020-01-27 14:41:58
1971,NA,"loan_to_marketplace",2020-01-27 14:41:58
1972,NA,"loan_to_marketplace",2020-01-24 14:42:45
1973,NA,"loan_to_marketplace",2020-01-27 14:41:58
1974,NA,"loan_to_marketplace",2020-01-24 14:42:45
1975,NA,"loan_to_marketplace",2020-01-27 21:26:19
1976,NA,"loan_to_marketplace",2020-01-27 14:41:58
1977,NA,"loan_to_marketplace",2020-01-24 14:42:45
1978,NA,"loan_to_marketplace",2020-01-28 11:01:08
1979,NA,"loan_to_marketplace",2020-01-23 22:02:27
1980,NA,"loan_to_marketplace",2020-01-24 14:42:45
1981,NA,"loan_to_marketplace",2020-01-23 22:02:27
1982,NA,"loan_to_marketplace",2020-01-28 11:54:31
1983,NA,"loan_to_marketplace",2020-01-28 17:34:04
1984,NA,"loan_to_marketplace",2020-01-28 11:54:31
1985,NA,"loan_to_marketplace",2020-01-24 14:42:45
1986,NA,"loan_to_marketplace",2020-01-30 14:12:54
1987,NA,"loan_to_marketplace",2020-01-28 11:01:08
1988,NA,"loan_to_marketplace",2020-01-24 14:42:45
1989,NA,"loan_to_marketplace",2020-01-23 22:02:27
1990,NA,"loan_to_marketplace",2020-01-28 17:34:04
1991,NA,"loan_to_marketplace",2020-01-24 14:42:45
1992,NA,"loan_to_marketplace",2020-01-23 22:02:27
1993,NA,"loan_to_marketplace",2020-01-24 14:42:45
1994,NA,"loan_to_marketplace",2020-01-24 14:42:45
1995,NA,"loan_to_marketplace",2020-01-28 17:34:04
1996,NA,"loan_to_marketplace",2020-01-28 17:34:04
1997,NA,"loan_to_marketplace",2020-01-28 11:01:08
1998,NA,"loan_to_marketplace",2020-01-28 17:34:04
1999,NA,"loan_to_marketplace",2020-01-24 11:45:18
2000,NA,"loan_to_marketplace",2020-01-29 13:15:03
2001,NA,"loan_to_marketplace",2020-01-28 11:54:31
2002,NA,"loan_to_marketplace",2020-01-28 11:54:31
2003,NA,"loan_to_marketplace",2020-01-28 11:01:08
2004,NA,"loan_to_marketplace",2020-01-28 17:34:04
2005,NA,"loan_to_marketplace",2020-01-28 17:34:04
2006,NA,"loan_to_marketplace",2020-01-28 17:34:04
2007,NA,"loan_to_marketplace",2020-01-25 11:19:38
2008,NA,"loan_to_marketplace",2020-01-24 14:42:45
2009,NA,"loan_to_marketplace",2020-01-28 11:01:08
2010,NA,"loan_to_marketplace",2020-01-25 11:16:08
2011,NA,"loan_to_marketplace",2020-01-28 11:54:30
2012,NA,"loan_to_marketplace",2020-01-28 17:34:04
2013,NA,"loan_to_marketplace",2020-01-28 11:01:08
2014,NA,"loan_to_marketplace",2020-01-28 11:01:08
2015,NA,"loan_to_marketplace",2020-01-28 11:54:30
2016,NA,"loan_to_marketplace",2020-01-28 11:54:31
2017,NA,"loan_to_marketplace",2020-01-28 17:34:04
2018,NA,"loan_to_marketplace",2020-01-28 17:34:04
2019,NA,"loan_to_marketplace",2020-01-28 11:54:31
2020,NA,"loan_to_marketplace",2020-01-28 17:34:04
2021,NA,"loan_to_marketplace",2020-01-28 17:34:04
2022,NA,"loan_to_marketplace",2020-01-28 17:34:04
2023,NA,"loan_to_marketplace",2020-01-24 18:30:58
2024,NA,"loan_to_marketplace",2020-01-25 06:49:26
2025,NA,"loan_to_marketplace",2020-01-27 12:01:14
2026,NA,"loan_to_marketplace",2020-01-25 11:19:38
2027,NA,"loan_to_marketplace",2020-01-25 06:49:26
2028,NA,"loan_to_marketplace",2020-01-27 12:01:14
2029,NA,"loan_to_marketplace",2020-01-29 15:51:11
2030,NA,"loan_to_marketplace",2020-01-29 15:51:11
2031,NA,"loan_to_marketplace",2020-01-29 15:51:11
2032,NA,"loan_to_marketplace",2020-01-30 10:18:33
2033,NA,"loan_to_marketplace",2020-01-25 11:16:09
2034,NA,"loan_to_marketplace",2020-01-25 11:16:09
2035,NA,"loan_to_marketplace",2020-01-25 11:16:09
2036,NA,"loan_to_marketplace",2020-01-25 11:19:38
2037,NA,"loan_to_marketplace",2020-01-25 11:16:09
2038,NA,"loan_to_marketplace",2020-01-27 09:18:06
2039,NA,"loan_to_marketplace",2020-01-27 12:01:15
2040,NA,"loan_to_marketplace",2020-01-27 12:01:14
2041,NA,"loan_to_marketplace",2020-01-24 18:30:58
2042,NA,"loan_to_marketplace",2020-01-27 12:01:14
2043,NA,"loan_to_marketplace",2020-01-27 12:01:14
2044,NA,"loan_to_marketplace",2020-01-25 11:19:38
2045,NA,"loan_to_marketplace",2020-01-27 12:01:15
2046,NA,"loan_to_marketplace",2020-01-25 11:19:38
2047,NA,"loan_to_marketplace",2020-01-27 12:04:15
2048,NA,"loan_to_marketplace",2020-01-27 09:18:06
2049,NA,"loan_to_marketplace",2020-01-27 12:04:15
2050,NA,"loan_to_marketplace",2020-01-27 12:01:14
2051,NA,"loan_to_marketplace",2020-01-27 09:15:18
2052,NA,"loan_to_marketplace",2020-01-27 12:01:14
2053,NA,"loan_to_marketplace",2020-01-27 09:15:18
2054,NA,"loan_to_marketplace",2020-01-27 12:01:15
2055,NA,"loan_to_marketplace",2020-01-25 11:16:09
2056,NA,"loan_to_marketplace",2020-01-27 12:01:15
2057,NA,"loan_to_marketplace",2020-01-27 12:01:15
2058,NA,"loan_to_marketplace",2020-01-29 11:26:56
2059,NA,"loan_to_marketplace",2020-01-27 12:01:14
2060,NA,"loan_to_marketplace",2020-01-27 12:01:15
2061,NA,"loan_to_marketplace",2020-01-27 12:01:15
2062,NA,"loan_to_marketplace",2020-01-27 12:01:15
2063,NA,"loan_to_marketplace",2020-01-27 12:01:14
2064,NA,"loan_to_marketplace",2020-01-27 12:01:15
2065,NA,"loan_to_marketplace",2020-01-29 11:26:56
2066,NA,"loan_to_marketplace",2020-01-29 11:26:56
2067,NA,"loan_to_marketplace",2020-02-01 11:11:16
2068,NA,"loan_to_marketplace",2020-01-27 09:18:05
2069,NA,"loan_to_marketplace",2020-01-27 12:01:16
2070,NA,"loan_to_marketplace",2020-01-27 12:01:16
2071,NA,"loan_to_marketplace",2020-01-29 13:15:03
2072,NA,"loan_to_marketplace",2020-01-28 06:34:09
2073,NA,"loan_to_marketplace",2020-01-30 14:12:55
2074,NA,"loan_to_marketplace",2020-01-30 14:12:55
2075,NA,"loan_to_marketplace",2020-01-29 11:26:56
2076,NA,"loan_to_marketplace",2020-01-30 10:18:33
2077,NA,"loan_to_marketplace",2020-01-30 14:12:55
2078,NA,"loan_to_marketplace",2020-01-30 10:18:33
2079,NA,"loan_to_marketplace",2020-01-29 13:15:04
2080,NA,"loan_to_marketplace",2020-02-01 11:11:16
2081,NA,"loan_to_marketplace",2020-02-01 11:11:16
2082,NA,"loan_to_marketplace",2020-01-29 11:26:56
2083,NA,"loan_to_marketplace",2020-02-01 11:11:16
2084,NA,"loan_to_marketplace",2020-01-31 07:22:14
2085,NA,"loan_to_marketplace",2020-02-05 19:02:42
2086,NA,"loan_to_marketplace",2020-01-30 14:12:54
2087,NA,"loan_to_marketplace",2020-01-30 14:12:54
2088,NA,"loan_to_marketplace",2020-01-30 14:12:54
2089,NA,"loan_to_marketplace",2020-01-30 14:12:54
2090,NA,"loan_to_marketplace",2020-01-30 14:12:54
2091,NA,"loan_to_marketplace",2020-01-30 14:12:54
2092,NA,"loan_to_marketplace",2020-01-31 07:22:13
2093,NA,"loan_to_marketplace",2020-01-30 14:12:54
2094,NA,"loan_to_marketplace",2020-01-30 14:12:54
2095,NA,"loan_to_marketplace",2020-02-02 23:07:25
2096,NA,"loan_to_marketplace",2020-01-31 07:22:13
2097,NA,"loan_to_marketplace",2020-01-30 14:12:54
2098,NA,"loan_to_marketplace",2020-01-30 14:12:54
2099,NA,"loan_to_marketplace",2020-02-06 09:34:07
2100,NA,"loan_to_marketplace",2020-01-30 14:12:54
2101,NA,"loan_to_marketplace",2020-02-01 08:13:59
2102,NA,"loan_to_marketplace",2020-02-01 08:13:59
2103,NA,"loan_to_marketplace",2020-02-01 08:13:59
2104,NA,"loan_to_marketplace",2020-02-01 08:13:59
2105,NA,"loan_to_marketplace",2020-02-06 09:34:07
2106,NA,"loan_to_marketplace",2020-02-06 09:35:33
2107,NA,"loan_to_marketplace",2020-02-06 09:35:33
2108,NA,"loan_to_marketplace",2020-02-03 12:46:10
2109,NA,"loan_to_marketplace",2020-02-06 09:34:07
2110,NA,"loan_to_marketplace",2020-02-05 09:56:57
2111,NA,"loan_to_marketplace",2020-02-03 12:46:10
2112,NA,"loan_to_marketplace",2020-02-01 19:00:13
2113,NA,"loan_to_marketplace",2020-02-03 12:46:10
2114,NA,"loan_to_marketplace",2020-02-03 12:46:10
2115,NA,"loan_to_marketplace",2020-02-02 23:07:25
2116,NA,"loan_to_marketplace",2020-02-06 09:34:08
2117,NA,"loan_to_marketplace",2020-02-04 11:42:13
2118,NA,"loan_to_marketplace",2020-02-05 09:56:57
2119,NA,"loan_to_marketplace",2020-02-03 12:46:10
2120,NA,"loan_to_marketplace",2020-02-01 19:00:13
2121,NA,"loan_to_marketplace",2020-02-01 19:00:13
2122,NA,"loan_to_marketplace",2020-02-05 19:02:42
2123,NA,"loan_to_marketplace",2020-02-01 19:00:13
2124,NA,"loan_to_marketplace",2020-02-03 12:46:10
2125,NA,"loan_to_marketplace",2020-02-05 09:56:57
2126,NA,"loan_to_marketplace",2020-02-02 17:00:21
2127,NA,"loan_to_marketplace",2020-02-02 17:00:21
2128,NA,"loan_to_marketplace",2020-02-02 17:00:21
2129,NA,"loan_to_marketplace",2020-02-02 17:00:21
2130,NA,"loan_to_marketplace",2020-02-02 17:00:21
2131,NA,"loan_to_marketplace",2020-02-02 17:00:21
2132,NA,"loan_to_marketplace",2020-02-06 09:35:33
2133,NA,"loan_to_marketplace",2020-02-06 09:35:33
2134,NA,"loan_to_marketplace",2020-02-04 11:42:13
2135,NA,"loan_to_marketplace",2020-02-04 11:42:13
2136,NA,"loan_to_marketplace",2020-02-04 11:42:13
2137,NA,"loan_to_marketplace",2020-02-04 11:42:13
2138,NA,"loan_to_marketplace",2020-02-04 11:42:13
2139,NA,"loan_to_marketplace",2020-02-06 09:34:08
2140,NA,"loan_to_marketplace",2020-02-05 09:56:57
2141,NA,"loan_to_marketplace",2020-02-05 09:56:57
2142,NA,"loan_to_marketplace",2020-02-05 09:56:58
2143,NA,"loan_to_marketplace",2020-02-06 09:34:08
2144,NA,"loan_to_marketplace",2020-02-06 09:35:33
2145,NA,"loan_to_marketplace",2020-02-04 11:42:13
2146,NA,"loan_to_marketplace",2020-02-06 09:34:08
2147,NA,"loan_to_marketplace",2020-02-11 11:56:26
2148,NA,"loan_to_marketplace",2020-02-16 12:34:13
2149,NA,"loan_to_marketplace",2020-02-07 10:56:19
2150,NA,"loan_to_marketplace",2020-02-05 13:29:31
2151,NA,"loan_to_marketplace",2020-02-05 13:29:32
2152,NA,"loan_to_marketplace",2020-02-05 09:56:58
2153,NA,"loan_to_marketplace",2020-02-11 15:08:09
2154,NA,"loan_to_marketplace",2020-02-11 11:56:26
2155,NA,"loan_to_marketplace",2020-02-05 13:29:31
2156,NA,"loan_to_marketplace",2020-02-05 09:56:58
2157,NA,"loan_to_marketplace",2020-02-05 09:56:58
2158,NA,"loan_to_marketplace",2020-02-05 13:29:31
2159,NA,"loan_to_marketplace",2020-02-05 19:02:42
2160,NA,"loan_to_marketplace",2020-02-05 19:02:42
2161,NA,"loan_to_marketplace",2020-02-05 13:29:31
2162,NA,"loan_to_marketplace",2020-02-05 13:29:31
2163,NA,"loan_to_marketplace",2020-02-05 13:29:31
2164,NA,"loan_to_marketplace",2020-02-05 13:29:31
2165,NA,"loan_to_marketplace",2020-02-05 13:29:31
2166,NA,"loan_to_marketplace",2020-02-05 13:29:31
2167,NA,"loan_to_marketplace",2020-02-05 13:29:31
2168,NA,"loan_to_marketplace",2020-02-04 11:42:14
2169,NA,"loan_to_marketplace",2020-02-05 19:02:42
2170,NA,"loan_to_marketplace",2020-02-04 11:42:13
2171,NA,"loan_to_marketplace",2020-02-10 09:11:53
2172,NA,"loan_to_marketplace",2020-02-04 11:42:13
2173,NA,"loan_to_marketplace",2020-02-06 15:32:10
2174,NA,"loan_to_marketplace",2020-02-07 18:28:57
2175,NA,"loan_to_marketplace",2020-02-17 17:18:20
2176,NA,"loan_to_marketplace",2020-02-07 14:38:32
2177,NA,"loan_to_marketplace",2020-02-11 20:33:39
2178,NA,"loan_to_marketplace",2020-02-11 20:33:39
2179,NA,"loan_to_marketplace",2020-02-04 20:10:57
2180,NA,"loan_to_marketplace",2020-02-11 20:33:39
2181,NA,"loan_to_marketplace",2020-02-07 14:38:32
2182,NA,"loan_to_marketplace",2020-02-11 20:33:39
2183,NA,"loan_to_marketplace",2020-02-06 09:34:07
2184,NA,"loan_to_marketplace",2020-02-06 09:34:07
2185,NA,"loan_to_marketplace",2020-02-04 20:10:57
2186,NA,"loan_to_marketplace",2020-02-15 11:37:45
2187,NA,"loan_to_marketplace",2020-02-04 20:10:57
2188,NA,"loan_to_marketplace",2020-02-11 20:33:39
2189,NA,"loan_to_marketplace",2020-02-06 09:34:07
2190,NA,"loan_to_marketplace",2020-02-10 12:12:17
2191,NA,"loan_to_marketplace",2020-02-11 20:33:39
2192,NA,"loan_to_marketplace",2020-02-06 15:32:10
2193,NA,"loan_to_marketplace",2020-02-06 09:34:07
2194,NA,"loan_to_marketplace",2020-02-06 15:32:11
2195,NA,"loan_to_marketplace",2020-02-04 20:10:57
2196,NA,"loan_to_marketplace",2020-02-10 12:12:18
2197,NA,"loan_to_marketplace",2020-02-06 15:32:11
2198,NA,"loan_to_marketplace",2020-02-10 12:12:17
2199,NA,"loan_to_marketplace",2020-02-17 18:06:57
2200,NA,"loan_to_marketplace",2020-02-11 20:33:39
2201,NA,"loan_to_marketplace",2020-02-10 12:12:17
2202,NA,"loan_to_marketplace",2020-02-10 12:12:17
2203,NA,"loan_to_marketplace",2020-02-07 10:56:20
2204,NA,"loan_to_marketplace",2020-02-11 15:08:09
2205,NA,"loan_to_marketplace",2020-02-10 12:12:17
2206,NA,"loan_to_marketplace",2020-02-07 14:38:32
2207,NA,"loan_to_marketplace",2020-02-11 20:33:39
2208,NA,"loan_to_marketplace",2020-02-07 09:50:24
2209,NA,"loan_to_marketplace",2020-02-17 18:06:57
2210,NA,"loan_to_marketplace",2020-02-17 18:06:57
2211,NA,"loan_to_marketplace",2020-02-17 18:06:57
2212,NA,"loan_to_marketplace",2020-02-17 18:06:57
2213,NA,"loan_to_marketplace",2020-02-07 10:56:20
2214,NA,"loan_to_marketplace",2020-02-10 09:11:52
2215,NA,"loan_to_marketplace",2020-02-11 20:33:39
2216,NA,"loan_to_marketplace",2020-02-11 11:56:26
2217,NA,"loan_to_marketplace",2020-02-16 12:34:13
2218,NA,"loan_to_marketplace",2020-02-11 11:56:26
2219,NA,"loan_to_marketplace",2020-02-10 12:12:18
2220,NA,"loan_to_marketplace",2020-02-13 14:17:41
2221,NA,"loan_to_marketplace",2020-02-13 14:17:41
2222,NA,"loan_to_marketplace",2020-02-10 09:11:52
2223,NA,"loan_to_marketplace",2020-02-17 18:06:58
2224,NA,"loan_to_marketplace",2020-02-11 20:33:39
2225,NA,"loan_to_marketplace",2020-02-11 20:33:39
2226,NA,"loan_to_marketplace",2020-02-11 20:33:40
2227,NA,"loan_to_marketplace",2020-02-16 12:34:14
2228,NA,"loan_to_marketplace",2020-02-17 18:06:57
2229,NA,"loan_to_marketplace",2020-02-07 14:38:33
2230,NA,"loan_to_marketplace",2020-02-11 15:08:09
2231,NA,"loan_to_marketplace",2020-02-16 12:34:14
2232,NA,"loan_to_marketplace",2020-02-11 15:08:09
2233,NA,"loan_to_marketplace",2020-02-10 10:08:06
2234,NA,"loan_to_marketplace",2020-02-10 10:07:06
2235,NA,"loan_to_marketplace",2020-02-10 10:07:06
2236,NA,"loan_to_marketplace",2020-02-13 14:17:41
2237,NA,"loan_to_marketplace",2020-02-17 18:06:58
2238,NA,"loan_to_marketplace",2020-02-11 15:08:09
2239,NA,"loan_to_marketplace",2020-02-14 07:29:31
2240,NA,"loan_to_marketplace",2020-02-16 12:34:15
2241,NA,"loan_to_marketplace",2020-02-13 14:17:41
2242,NA,"loan_to_marketplace",2020-02-15 11:37:45
2243,NA,"loan_to_marketplace",2020-02-11 15:08:09
2244,NA,"loan_to_marketplace",2020-02-11 15:08:10
2245,NA,"loan_to_marketplace",2020-02-10 09:11:53
2246,NA,"loan_to_marketplace",2020-02-11 15:08:09
2247,NA,"loan_to_marketplace",2020-02-16 12:34:15
2248,NA,"loan_to_marketplace",2020-02-11 15:08:09
2249,NA,"loan_to_marketplace",2020-02-14 07:29:30
2250,NA,"loan_to_marketplace",2020-02-11 15:08:10
2251,NA,"loan_to_marketplace",2020-02-08 08:24:30
2252,NA,"loan_to_marketplace",2020-02-10 09:11:53
2253,NA,"loan_to_marketplace",2020-02-14 11:48:26
2254,NA,"loan_to_marketplace",2020-02-11 15:08:10
2255,NA,"loan_to_marketplace",2020-02-17 18:06:58
2256,NA,"loan_to_marketplace",2020-02-11 15:08:10
2257,NA,"loan_to_marketplace",2020-02-11 15:08:10
2258,NA,"loan_to_marketplace",2020-02-13 22:04:43
2259,NA,"loan_to_marketplace",2020-02-13 22:04:42
2260,NA,"loan_to_marketplace",2020-02-13 22:04:42
2261,NA,"loan_to_marketplace",2020-02-09 12:30:42
2262,NA,"loan_to_marketplace",2020-02-16 12:34:15
2263,NA,"loan_to_marketplace",2020-02-17 18:06:58
2264,NA,"loan_to_marketplace",2020-02-15 13:00:15
2265,NA,"loan_to_marketplace",2020-02-17 15:30:42
2266,NA,"loan_to_marketplace",2020-02-16 12:34:15
2267,NA,"loan_to_marketplace",2020-02-14 09:04:25
2268,NA,"loan_to_marketplace",2020-02-18 20:08:14
2269,NA,"loan_to_marketplace",2020-02-18 20:08:14
2270,NA,"loan_to_marketplace",2020-02-17 18:06:58
2271,NA,"loan_to_marketplace",2020-02-12 15:20:08
2272,NA,"loan_to_marketplace",2020-02-16 12:34:16
2273,NA,"loan_to_marketplace",2020-02-09 12:30:42
2274,NA,"loan_to_marketplace",2020-02-16 12:34:16
2275,NA,"loan_to_marketplace",2020-02-16 12:34:16
2276,NA,"loan_to_marketplace",2020-02-12 15:20:09
2277,NA,"loan_to_marketplace",2020-02-17 15:30:42
2278,NA,"loan_to_marketplace",2020-02-16 12:34:16
2279,NA,"loan_to_marketplace",2020-02-17 18:06:58
2280,NA,"loan_to_marketplace",2020-02-12 15:20:09
2281,NA,"loan_to_marketplace",2020-02-17 18:06:58
2282,NA,"loan_to_marketplace",2020-02-16 12:34:16
2283,NA,"loan_to_marketplace",2020-02-17 18:06:58
2284,NA,"loan_to_marketplace",2020-02-18 20:08:14
2285,NA,"loan_to_marketplace",2020-02-12 15:20:09
2286,NA,"loan_to_marketplace",2020-02-12 15:20:09
2287,NA,"loan_to_marketplace",2020-02-13 22:04:43
2288,NA,"loan_to_marketplace",2020-02-14 10:45:30
2289,NA,"loan_to_marketplace",2020-02-12 15:20:09
2290,NA,"loan_to_marketplace",2020-02-14 07:25:55
2291,NA,"loan_to_marketplace",2020-02-16 12:34:16
2292,NA,"loan_to_marketplace",2020-02-12 15:20:09
2293,NA,"loan_to_marketplace",2020-02-14 14:07:57
2294,NA,"loan_to_marketplace",2020-02-12 15:20:09
2295,NA,"loan_to_marketplace",2020-02-14 14:07:57
2296,NA,"loan_to_marketplace",2020-02-16 12:34:16
2297,NA,"loan_to_marketplace",2020-02-16 12:34:16
2298,NA,"loan_to_marketplace",2020-02-14 14:07:57
2299,NA,"loan_to_marketplace",2020-02-16 12:34:16
2300,NA,"loan_to_marketplace",2020-02-16 12:34:16
2301,NA,"loan_to_marketplace",2020-02-16 12:34:16
2302,NA,"loan_to_marketplace",2020-02-17 18:06:58
2303,NA,"loan_to_marketplace",2020-02-17 18:06:58
2304,NA,"loan_to_marketplace",2020-02-17 18:06:58
2305,NA,"loan_to_marketplace",2020-02-14 11:48:26
2306,NA,"loan_to_marketplace",2020-02-14 14:07:57
2307,NA,"loan_to_marketplace",2020-02-16 12:34:16
2308,NA,"loan_to_marketplace",2020-02-14 14:07:57
2309,NA,"loan_to_marketplace",2020-02-14 14:07:57
2310,NA,"loan_to_marketplace",2020-02-09 21:37:09
